"district_id","party_id","name_ka","round","votes","registered","voted","voted_noon","voted_5pm","main_list","special_list","invalid_ballots","vote_share","turnout_pct","noon_pct","five_pct","invalid_pct"
"national","burjanadze_united_opposition_2014","გიორგი ძანაშვილი",1,301,3455598,1489131,569700,1181362,3429019,26579,60580,0.000213,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გიორგი ჭელიძე",1,33,3455598,1489131,569700,1181362,3429019,26579,60580,2.3e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გიორგი ჯანაშვილი",1,113,3455598,1489131,569700,1181362,3429019,26579,60580,8e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გიორგი ჯინჯოლავა",1,32,3455598,1489131,569700,1181362,3429019,26579,60580,2.3e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გირშელი ჯაშიაშვილი",1,118,3455598,1489131,569700,1181362,3429019,26579,60580,8.3e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გოგა გოგოლაძე",1,56,3455598,1489131,569700,1181362,3429019,26579,60580,4e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გოგიტა გიუნაშვილი",1,83,3455598,1489131,569700,1181362,3429019,26579,60580,5.9e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გოჩა არსენიძე",1,431,3455598,1489131,569700,1181362,3429019,26579,60580,0.000304,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გოჩა ბზიშვილი",1,32,3455598,1489131,569700,1181362,3429019,26579,60580,2.3e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გოჩა ბიწაძე",1,312,3455598,1489131,569700,1181362,3429019,26579,60580,0.00022,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გოჩა გაბიტაშვილი",1,170,3455598,1489131,569700,1181362,3429019,26579,60580,0.00012,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გოჩა გელოვანი",1,385,3455598,1489131,569700,1181362,3429019,26579,60580,0.000272,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გოჩა გოი",1,158,3455598,1489131,569700,1181362,3429019,26579,60580,0.000112,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გოჩა ლაცაბიძე",1,530,3455598,1489131,569700,1181362,3429019,26579,60580,0.000374,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გოჩა მაისურაძე",1,24,3455598,1489131,569700,1181362,3429019,26579,60580,1.7e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გოჩა ნემსწვერიძე",1,170,3455598,1489131,569700,1181362,3429019,26579,60580,0.00012,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გოჩა როხვაძე",1,22,3455598,1489131,569700,1181362,3429019,26579,60580,1.6e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გოჩა სახვაძე",1,35,3455598,1489131,569700,1181362,3429019,26579,60580,2.5e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გოჩა ქირია",1,21,3455598,1489131,569700,1181362,3429019,26579,60580,1.5e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გოჩა ცინცაძე",1,257,3455598,1489131,569700,1181362,3429019,26579,60580,0.000181,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გოჩა ცირეკიძე",1,322,3455598,1489131,569700,1181362,3429019,26579,60580,0.000227,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გოჩა ხარაიშვილი",1,46,3455598,1489131,569700,1181362,3429019,26579,60580,3.2e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გოჩა ხომასურიძე",1,73,3455598,1489131,569700,1181362,3429019,26579,60580,5.2e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გრიგოლ ღამბაშიძე",1,99,3455598,1489131,569700,1181362,3429019,26579,60580,7e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გრიგოლი ცაავა",1,4,3455598,1489131,569700,1181362,3429019,26579,60580,3e-06,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გრიგორ ჭედია",1,182,3455598,1489131,569700,1181362,3429019,26579,60580,0.000129,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გუბაზ ვანილიში",1,11,3455598,1489131,569700,1181362,3429019,26579,60580,8e-06,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გუგული ლიპარტელიანი",1,2,3455598,1489131,569700,1181362,3429019,26579,60580,1e-06,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გულადი ხუხუა",1,5,3455598,1489131,569700,1181362,3429019,26579,60580,4e-06,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გუმბატ ჯალილოვი",1,232,3455598,1489131,569700,1181362,3429019,26579,60580,0.000164,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გურამ აკოფიანი",1,35,3455598,1489131,569700,1181362,3429019,26579,60580,2.5e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გურამ ზოიძე",1,123,3455598,1489131,569700,1181362,3429019,26579,60580,8.7e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გურამ თავართქილაძე",1,13,3455598,1489131,569700,1181362,3429019,26579,60580,9e-06,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გურამ კვირიკაშვილი",1,1682,3455598,1489131,569700,1181362,3429019,26579,60580,0.001188,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გურამ სარალიძე",1,27,3455598,1489131,569700,1181362,3429019,26579,60580,1.9e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გურამ ფალავანდიშვილი",1,1872,3455598,1489131,569700,1181362,3429019,26579,60580,0.001322,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გურამ ჯაბნიძე",1,168,3455598,1489131,569700,1181362,3429019,26579,60580,0.000119,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გურამი ბენდელიანი",1,47,3455598,1489131,569700,1181362,3429019,26579,60580,3.3e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გურამი კუპრაშვილი",1,31,3455598,1489131,569700,1181362,3429019,26579,60580,2.2e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","გურიელ ხალიჩაშვილი",1,214,3455598,1489131,569700,1181362,3429019,26579,60580,0.000151,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით არველაძე",1,397,3455598,1489131,569700,1181362,3429019,26579,60580,0.00028,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით ბოლქვაძე",1,8,3455598,1489131,569700,1181362,3429019,26579,60580,6e-06,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით გავაშელაშვილი",1,181,3455598,1489131,569700,1181362,3429019,26579,60580,0.000128,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით გელაშვილი",1,87,3455598,1489131,569700,1181362,3429019,26579,60580,6.1e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით გოგიტიძე",1,246,3455598,1489131,569700,1181362,3429019,26579,60580,0.000174,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით დუმბაძე",1,46,3455598,1489131,569700,1181362,3429019,26579,60580,3.2e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით ზაქარაშვილი",1,34,3455598,1489131,569700,1181362,3429019,26579,60580,2.4e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით იაკობიშვილი",1,9,3455598,1489131,569700,1181362,3429019,26579,60580,6e-06,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით კაცაძე",1,3,3455598,1489131,569700,1181362,3429019,26579,60580,2e-06,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით მალაზონია",1,148,3455598,1489131,569700,1181362,3429019,26579,60580,0.000104,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით მაჭუტაძე",1,100,3455598,1489131,569700,1181362,3429019,26579,60580,7.1e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით მეფარიშვილი",1,831,3455598,1489131,569700,1181362,3429019,26579,60580,0.000587,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით მუმლაძე",1,299,3455598,1489131,569700,1181362,3429019,26579,60580,0.000211,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით მწითური",1,15,3455598,1489131,569700,1181362,3429019,26579,60580,1.1e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით ოთარაშვილი",1,248,3455598,1489131,569700,1181362,3429019,26579,60580,0.000175,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით როკეტიშვილი",1,575,3455598,1489131,569700,1181362,3429019,26579,60580,0.000406,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით სხირტლაძე",1,108,3455598,1489131,569700,1181362,3429019,26579,60580,7.6e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით ფარქოსაძე",1,44,3455598,1489131,569700,1181362,3429019,26579,60580,3.1e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით ფერაძე",1,872,3455598,1489131,569700,1181362,3429019,26579,60580,0.000616,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით ქააძე",1,312,3455598,1489131,569700,1181362,3429019,26579,60580,0.00022,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით ქიმაძე",1,4,3455598,1489131,569700,1181362,3429019,26579,60580,3e-06,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით შუბითიძე",1,1,3455598,1489131,569700,1181362,3429019,26579,60580,1e-06,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით ჩავლეიშვილი",1,111,3455598,1489131,569700,1181362,3429019,26579,60580,7.8e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით წიტაიშვილი",1,341,3455598,1489131,569700,1181362,3429019,26579,60580,0.000241,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით ხაჩიძე",1,1,3455598,1489131,569700,1181362,3429019,26579,60580,1e-06,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით ხოდელი",1,67,3455598,1489131,569700,1181362,3429019,26579,60580,4.7e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით ხოზრევანიძე",1,11,3455598,1489131,569700,1181362,3429019,26579,60580,8e-06,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავით ჯავახიშვილი",1,112,3455598,1489131,569700,1181362,3429019,26579,60580,7.9e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავითი ბერიკაშვილი",1,63,3455598,1489131,569700,1181362,3429019,26579,60580,4.4e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავითი გრძელიძე",1,79,3455598,1489131,569700,1181362,3429019,26579,60580,5.6e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავითი ზირაქაშვილი",1,11,3455598,1489131,569700,1181362,3429019,26579,60580,8e-06,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავითი მარხვაშვილი",1,14,3455598,1489131,569700,1181362,3429019,26579,60580,1e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავითი რეხვიაშვილი",1,207,3455598,1489131,569700,1181362,3429019,26579,60580,0.000146,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავითი შავლიაშვილი",1,99,3455598,1489131,569700,1181362,3429019,26579,60580,7e-05,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დავითი ჩხეიძე",1,4,3455598,1489131,569700,1181362,3429019,26579,60580,3e-06,0.430933,0.164863,0.341869,0.040681
"national","burjanadze_united_opposition_2014","დათა ჭითანავა",1,75,3455598,1489131,569700,1181362,3429019,26579,60580,5.3e-05,0.430933,0.164863,0.341869,0.040681
